state,insurance_company,plan_type,surgery,cpt,status,policy_title,effective_date,policy_url,note
Washington,Coordinated Care (Ambetter),Commercial/ACA,MRI of the lower back (lumbar spine),72148,VERIFIED,Evolent ECG 2037 Lumbar Spine MRI,,https://ldh.la.gov/assets/medicaid/MCPP/4_1_26/847_ACLA_ECG_2037_for_Lumbar_Spine_MRI_2026_redline.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
Washington,Coordinated Care (Ambetter),Commercial/ACA,MRI of the neck (cervical spine),72141,VERIFIED,Evolent ECG 2017 Cervical Spine MRI,,https://ldh.la.gov/assets/medicaid/MCPP/03_13_26/880_ACLA_ECG_2017_for_Cervical-_Spine_MRI_2026_redline.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
Washington,Community Health Plan of Washington,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
Washington,Community Health Plan of Washington,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
Washington,Community Health Plan of Washington,Commercial/ACA,MRI of the lower back (lumbar spine),72148,NOT RESEARCHED,,,,
Washington,Community Health Plan of Washington,Commercial/ACA,MRI of the neck (cervical spine),72141,NOT RESEARCHED,,,,
Washington,Wellpoint,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,VERIFIED,Carelon Imaging of the Extremities RBM03-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-extremities-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
Washington,Wellpoint,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,VERIFIED,Carelon Imaging of the Extremities RBM03-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-extremities-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
Washington,Wellpoint,Commercial/ACA,MRI of the lower back (lumbar spine),72148,VERIFIED,Carelon Imaging of the Spine RBM05-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-spine-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
Washington,Wellpoint,Commercial/ACA,MRI of the neck (cervical spine),72141,VERIFIED,Carelon Imaging of the Spine RBM05-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-spine-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
Washington,Medicare,Medicare / Medicare Advantage,MRI of the knee / lower-extremity joint,73721,NO LCD — general medical necessity,NCD 220.2 - Magnetic Resonance Imaging,2018-04-10,https://www.cms.gov/medicare-coverage-database/view/ncd.aspx?ncdid=177,"2026-08-25 imaging sweep. NCD 220.2 covers MRI as a modality and expressly declines to enumerate site-specific indications: 'Use the following descriptions as general guidelines or examples of what may be considered covered rather than as a restrictive list of specific covered indications.' No procedure-specific national criteria exist, so general reasonable-and-necessary standards govern -- which is itself useful in an appeal."
Washington,Medicare,Medicare / Medicare Advantage,MRI of the shoulder / upper-extremity joint,73221,NO LCD — general medical necessity,NCD 220.2 - Magnetic Resonance Imaging,2018-04-10,https://www.cms.gov/medicare-coverage-database/view/ncd.aspx?ncdid=177,"2026-08-25 imaging sweep. NCD 220.2 covers MRI as a modality and expressly declines to enumerate site-specific indications: 'Use the following descriptions as general guidelines or examples of what may be considered covered rather than as a restrictive list of specific covered indications.' No procedure-specific national criteria exist, so general reasonable-and-necessary standards govern -- which is itself useful in an appeal."
Washington,Medicare,Medicare / Medicare Advantage,MRI of the lower back (lumbar spine),72148,VERIFIED (CMS LCD/NCD),LCD L34220 - Lumbar MRI (Noridian),revision effective 2025-10-23,https://www.cms.gov/medicare-coverage-database/view/lcd.aspx?LCDId=34220,"2026-08-25 imaging sweep. Worth quoting in an appeal: the LCD says a non-red-flag lumbar MRI 'may be appropriate after 1 month of symptoms' where 'the patient has not responded to a reasonable trial of conservative management lasting at least four weeks' -- four weeks, shorter than the six weeks every commercial vendor demands. Caveat: the CMS code table sits behind an AMA license click-through, so 72148 itself was not visible; the LCD is titled Lumbar MRI and 72148 is the lumbar MRI-without-contrast code, but that last link is inference."
Washington,Medicare,Medicare / Medicare Advantage,MRI of the neck (cervical spine),72141,NO LCD — general medical necessity,NCD 220.2 - Magnetic Resonance Imaging,2018-04-10,https://www.cms.gov/medicare-coverage-database/view/ncd.aspx?ncdid=177,"2026-08-25 imaging sweep. NCD 220.2 covers MRI as a modality and expressly declines to enumerate site-specific indications: 'Use the following descriptions as general guidelines or examples of what may be considered covered rather than as a restrictive list of specific covered indications.' No procedure-specific national criteria exist, so general reasonable-and-necessary standards govern -- which is itself useful in an appeal."
Washington,Medicaid,Medicaid,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
Washington,Medicaid,Medicaid,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
Washington,Medicaid,Medicaid,MRI of the lower back (lumbar spine),72148,NOT RESEARCHED,,,,
Washington,Medicaid,Medicaid,MRI of the neck (cervical spine),72141,NOT RESEARCHED,,,,
West Virginia,Highmark Blue Cross Blue Shield West Virginia,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,VERIFIED,eviCore Musculoskeletal Imaging Guidelines V1.0.2026,,https://palerts2016.s3.amazonaws.com/multisite_documents/bcbs_kansas_city/files/Musculoskeletal%20Imaging%20Guidelines.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
West Virginia,Highmark Blue Cross Blue Shield West Virginia,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,VERIFIED,eviCore Musculoskeletal Imaging Guidelines V1.0.2026,,https://palerts2016.s3.amazonaws.com/multisite_documents/bcbs_kansas_city/files/Musculoskeletal%20Imaging%20Guidelines.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
West Virginia,Highmark Blue Cross Blue Shield West Virginia,Commercial/ACA,MRI of the lower back (lumbar spine),72148,VERIFIED,eviCore Spine Imaging Guidelines V1.0.2026,,https://palerts2016.s3.amazonaws.com/multisite_documents/bcbs_kansas_city/files/Spine%20Imaging%20Guidelines.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
West Virginia,Highmark Blue Cross Blue Shield West Virginia,Commercial/ACA,MRI of the neck (cervical spine),72141,VERIFIED,eviCore Spine Imaging Guidelines V1.0.2026,,https://palerts2016.s3.amazonaws.com/multisite_documents/bcbs_kansas_city/files/Spine%20Imaging%20Guidelines.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
West Virginia,The Health Plan,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
West Virginia,The Health Plan,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
West Virginia,The Health Plan,Commercial/ACA,MRI of the lower back (lumbar spine),72148,NOT RESEARCHED,,,,
West Virginia,The Health Plan,Commercial/ACA,MRI of the neck (cervical spine),72141,NOT RESEARCHED,,,,
West Virginia,UnitedHealthcare,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,"CRITERIA EXIST, TEXT NOT EXTRACTED",UnitedHealthcare Cardiology and Radiology Imaging Guidelines V3.0.2026,2026-05-04,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/r-c/COMM-Exchange-Rad-Card-Guidelines-May-2026.pdf,"2026-08-25 imaging sweep. This is the correct current governing document (V3.0.2026, effective 05/04/2026; a V6/Oct-2026 edition is published but not yet effective). Its table of contents shows musculoskeletal and spine sections, but every fetch truncated inside Abdomen Imaging before the criteria. The link is safe to give a patient; the criteria still need to be read by hand. UHC names no radiology benefit manager on its own radiology page."
West Virginia,UnitedHealthcare,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,"CRITERIA EXIST, TEXT NOT EXTRACTED",UnitedHealthcare Cardiology and Radiology Imaging Guidelines V3.0.2026,2026-05-04,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/r-c/COMM-Exchange-Rad-Card-Guidelines-May-2026.pdf,"2026-08-25 imaging sweep. This is the correct current governing document (V3.0.2026, effective 05/04/2026; a V6/Oct-2026 edition is published but not yet effective). Its table of contents shows musculoskeletal and spine sections, but every fetch truncated inside Abdomen Imaging before the criteria. The link is safe to give a patient; the criteria still need to be read by hand. UHC names no radiology benefit manager on its own radiology page."
West Virginia,UnitedHealthcare,Commercial/ACA,MRI of the lower back (lumbar spine),72148,"CRITERIA EXIST, TEXT NOT EXTRACTED",UnitedHealthcare Cardiology and Radiology Imaging Guidelines V3.0.2026,2026-05-04,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/r-c/COMM-Exchange-Rad-Card-Guidelines-May-2026.pdf,"2026-08-25 imaging sweep. This is the correct current governing document (V3.0.2026, effective 05/04/2026; a V6/Oct-2026 edition is published but not yet effective). Its table of contents shows musculoskeletal and spine sections, but every fetch truncated inside Abdomen Imaging before the criteria. The link is safe to give a patient; the criteria still need to be read by hand. UHC names no radiology benefit manager on its own radiology page."
West Virginia,UnitedHealthcare,Commercial/ACA,MRI of the neck (cervical spine),72141,"CRITERIA EXIST, TEXT NOT EXTRACTED",UnitedHealthcare Cardiology and Radiology Imaging Guidelines V3.0.2026,2026-05-04,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/r-c/COMM-Exchange-Rad-Card-Guidelines-May-2026.pdf,"2026-08-25 imaging sweep. This is the correct current governing document (V3.0.2026, effective 05/04/2026; a V6/Oct-2026 edition is published but not yet effective). Its table of contents shows musculoskeletal and spine sections, but every fetch truncated inside Abdomen Imaging before the criteria. The link is safe to give a patient; the criteria still need to be read by hand. UHC names no radiology benefit manager on its own radiology page."
West Virginia,Aetna Better Health of West Virginia,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
West Virginia,Aetna Better Health of West Virginia,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
West Virginia,Aetna Better Health of West Virginia,Commercial/ACA,MRI of the lower back (lumbar spine),72148,NOT RESEARCHED,,,,
West Virginia,Aetna Better Health of West Virginia,Commercial/ACA,MRI of the neck (cervical spine),72141,NOT RESEARCHED,,,,
West Virginia,UniCare Health Plan of West Virginia,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,VERIFIED,Carelon Imaging of the Extremities RBM03-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-extremities-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
West Virginia,UniCare Health Plan of West Virginia,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,VERIFIED,Carelon Imaging of the Extremities RBM03-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-extremities-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
West Virginia,UniCare Health Plan of West Virginia,Commercial/ACA,MRI of the lower back (lumbar spine),72148,VERIFIED,Carelon Imaging of the Spine RBM05-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-spine-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
West Virginia,UniCare Health Plan of West Virginia,Commercial/ACA,MRI of the neck (cervical spine),72141,VERIFIED,Carelon Imaging of the Spine RBM05-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-spine-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
West Virginia,Highmark Health Options West Virginia,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
West Virginia,Highmark Health Options West Virginia,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
West Virginia,Highmark Health Options West Virginia,Commercial/ACA,MRI of the lower back (lumbar spine),72148,NOT RESEARCHED,,,,
West Virginia,Highmark Health Options West Virginia,Commercial/ACA,MRI of the neck (cervical spine),72141,NOT RESEARCHED,,,,
West Virginia,CareSource,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,VERIFIED,CareSource PASSE - Evolent 2026 Annual Guideline Updates,,https://www.caresource.com/documents/ar-pas-p-5071451-evolent-2026-annual-guideline-updates-nn.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
West Virginia,CareSource,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,VERIFIED,CareSource PASSE - Evolent 2026 Annual Guideline Updates,,https://www.caresource.com/documents/ar-pas-p-5071451-evolent-2026-annual-guideline-updates-nn.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
West Virginia,CareSource,Commercial/ACA,MRI of the lower back (lumbar spine),72148,VERIFIED,CareSource PASSE - Evolent 2026 Annual Guideline Updates,,https://www.caresource.com/documents/ar-pas-p-5071451-evolent-2026-annual-guideline-updates-nn.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
West Virginia,CareSource,Commercial/ACA,MRI of the neck (cervical spine),72141,VERIFIED,CareSource PASSE - Evolent 2026 Annual Guideline Updates,,https://www.caresource.com/documents/ar-pas-p-5071451-evolent-2026-annual-guideline-updates-nn.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
West Virginia,Humana,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,NO PUBLIC CRITERIA (vendor),Humana Medicare Advantage and D-SNP Prior Authorization and Notification List,2026-01-01,https://assets.humana.com/is/content/humana/FINAL_Medicare%20and%20DSNP%20Prior%20Authorization%20and%20Notification%20List%20-%201-1-2026pdf,"2026-08-25 imaging sweep. MRI sits under 'Diagnostic/cardiac imaging' requiring authorization, delegated to Cohere Health except in Florida where Humana manages it directly. This is a PA-requirement list, not a criteria document, and no public Cohere imaging criteria document was located. Humana has publicly announced dropping prior authorization for certain CT/MR exams; whether these codes are among them is unverified."
West Virginia,Humana,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,NO PUBLIC CRITERIA (vendor),Humana Medicare Advantage and D-SNP Prior Authorization and Notification List,2026-01-01,https://assets.humana.com/is/content/humana/FINAL_Medicare%20and%20DSNP%20Prior%20Authorization%20and%20Notification%20List%20-%201-1-2026pdf,"2026-08-25 imaging sweep. MRI sits under 'Diagnostic/cardiac imaging' requiring authorization, delegated to Cohere Health except in Florida where Humana manages it directly. This is a PA-requirement list, not a criteria document, and no public Cohere imaging criteria document was located. Humana has publicly announced dropping prior authorization for certain CT/MR exams; whether these codes are among them is unverified."
West Virginia,Humana,Commercial/ACA,MRI of the lower back (lumbar spine),72148,NO PUBLIC CRITERIA (vendor),Humana Medicare Advantage and D-SNP Prior Authorization and Notification List,2026-01-01,https://assets.humana.com/is/content/humana/FINAL_Medicare%20and%20DSNP%20Prior%20Authorization%20and%20Notification%20List%20-%201-1-2026pdf,"2026-08-25 imaging sweep. MRI sits under 'Diagnostic/cardiac imaging' requiring authorization, delegated to Cohere Health except in Florida where Humana manages it directly. This is a PA-requirement list, not a criteria document, and no public Cohere imaging criteria document was located. Humana has publicly announced dropping prior authorization for certain CT/MR exams; whether these codes are among them is unverified."
West Virginia,Humana,Commercial/ACA,MRI of the neck (cervical spine),72141,NO PUBLIC CRITERIA (vendor),Humana Medicare Advantage and D-SNP Prior Authorization and Notification List,2026-01-01,https://assets.humana.com/is/content/humana/FINAL_Medicare%20and%20DSNP%20Prior%20Authorization%20and%20Notification%20List%20-%201-1-2026pdf,"2026-08-25 imaging sweep. MRI sits under 'Diagnostic/cardiac imaging' requiring authorization, delegated to Cohere Health except in Florida where Humana manages it directly. This is a PA-requirement list, not a criteria document, and no public Cohere imaging criteria document was located. Humana has publicly announced dropping prior authorization for certain CT/MR exams; whether these codes are among them is unverified."
West Virginia,Medicare,Medicare / Medicare Advantage,MRI of the knee / lower-extremity joint,73721,NO LCD — general medical necessity,NCD 220.2 - Magnetic Resonance Imaging,2018-04-10,https://www.cms.gov/medicare-coverage-database/view/ncd.aspx?ncdid=177,"2026-08-25 imaging sweep. NCD 220.2 covers MRI as a modality and expressly declines to enumerate site-specific indications: 'Use the following descriptions as general guidelines or examples of what may be considered covered rather than as a restrictive list of specific covered indications.' No procedure-specific national criteria exist, so general reasonable-and-necessary standards govern -- which is itself useful in an appeal."
West Virginia,Medicare,Medicare / Medicare Advantage,MRI of the shoulder / upper-extremity joint,73221,NO LCD — general medical necessity,NCD 220.2 - Magnetic Resonance Imaging,2018-04-10,https://www.cms.gov/medicare-coverage-database/view/ncd.aspx?ncdid=177,"2026-08-25 imaging sweep. NCD 220.2 covers MRI as a modality and expressly declines to enumerate site-specific indications: 'Use the following descriptions as general guidelines or examples of what may be considered covered rather than as a restrictive list of specific covered indications.' No procedure-specific national criteria exist, so general reasonable-and-necessary standards govern -- which is itself useful in an appeal."
West Virginia,Medicare,Medicare / Medicare Advantage,MRI of the lower back (lumbar spine),72148,NO LCD — general medical necessity,NCD 220.2 - Magnetic Resonance Imaging,2018-04-10,https://www.cms.gov/medicare-coverage-database/view/ncd.aspx?ncdid=177,"2026-08-25 imaging sweep. NCD 220.2 covers MRI as a modality and expressly declines to enumerate site-specific indications: 'Use the following descriptions as general guidelines or examples of what may be considered covered rather than as a restrictive list of specific covered indications.' No procedure-specific national criteria exist, so general reasonable-and-necessary standards govern -- which is itself useful in an appeal."
West Virginia,Medicare,Medicare / Medicare Advantage,MRI of the neck (cervical spine),72141,NO LCD — general medical necessity,NCD 220.2 - Magnetic Resonance Imaging,2018-04-10,https://www.cms.gov/medicare-coverage-database/view/ncd.aspx?ncdid=177,"2026-08-25 imaging sweep. NCD 220.2 covers MRI as a modality and expressly declines to enumerate site-specific indications: 'Use the following descriptions as general guidelines or examples of what may be considered covered rather than as a restrictive list of specific covered indications.' No procedure-specific national criteria exist, so general reasonable-and-necessary standards govern -- which is itself useful in an appeal."
West Virginia,Medicaid,Medicaid,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
West Virginia,Medicaid,Medicaid,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
West Virginia,Medicaid,Medicaid,MRI of the lower back (lumbar spine),72148,NOT RESEARCHED,,,,
West Virginia,Medicaid,Medicaid,MRI of the neck (cervical spine),72141,NOT RESEARCHED,,,,
Wisconsin,UnitedHealthcare,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,"CRITERIA EXIST, TEXT NOT EXTRACTED",UnitedHealthcare Cardiology and Radiology Imaging Guidelines V3.0.2026,2026-05-04,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/r-c/COMM-Exchange-Rad-Card-Guidelines-May-2026.pdf,"2026-08-25 imaging sweep. This is the correct current governing document (V3.0.2026, effective 05/04/2026; a V6/Oct-2026 edition is published but not yet effective). Its table of contents shows musculoskeletal and spine sections, but every fetch truncated inside Abdomen Imaging before the criteria. The link is safe to give a patient; the criteria still need to be read by hand. UHC names no radiology benefit manager on its own radiology page."
Wisconsin,UnitedHealthcare,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,"CRITERIA EXIST, TEXT NOT EXTRACTED",UnitedHealthcare Cardiology and Radiology Imaging Guidelines V3.0.2026,2026-05-04,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/r-c/COMM-Exchange-Rad-Card-Guidelines-May-2026.pdf,"2026-08-25 imaging sweep. This is the correct current governing document (V3.0.2026, effective 05/04/2026; a V6/Oct-2026 edition is published but not yet effective). Its table of contents shows musculoskeletal and spine sections, but every fetch truncated inside Abdomen Imaging before the criteria. The link is safe to give a patient; the criteria still need to be read by hand. UHC names no radiology benefit manager on its own radiology page."
Wisconsin,UnitedHealthcare,Commercial/ACA,MRI of the lower back (lumbar spine),72148,"CRITERIA EXIST, TEXT NOT EXTRACTED",UnitedHealthcare Cardiology and Radiology Imaging Guidelines V3.0.2026,2026-05-04,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/r-c/COMM-Exchange-Rad-Card-Guidelines-May-2026.pdf,"2026-08-25 imaging sweep. This is the correct current governing document (V3.0.2026, effective 05/04/2026; a V6/Oct-2026 edition is published but not yet effective). Its table of contents shows musculoskeletal and spine sections, but every fetch truncated inside Abdomen Imaging before the criteria. The link is safe to give a patient; the criteria still need to be read by hand. UHC names no radiology benefit manager on its own radiology page."
Wisconsin,UnitedHealthcare,Commercial/ACA,MRI of the neck (cervical spine),72141,"CRITERIA EXIST, TEXT NOT EXTRACTED",UnitedHealthcare Cardiology and Radiology Imaging Guidelines V3.0.2026,2026-05-04,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/r-c/COMM-Exchange-Rad-Card-Guidelines-May-2026.pdf,"2026-08-25 imaging sweep. This is the correct current governing document (V3.0.2026, effective 05/04/2026; a V6/Oct-2026 edition is published but not yet effective). Its table of contents shows musculoskeletal and spine sections, but every fetch truncated inside Abdomen Imaging before the criteria. The link is safe to give a patient; the criteria still need to be read by hand. UHC names no radiology benefit manager on its own radiology page."
Wisconsin,Anthem Blue Cross Blue Shield of Wisconsin,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,VERIFIED,Carelon Imaging of the Extremities RBM03-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-extremities-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
Wisconsin,Anthem Blue Cross Blue Shield of Wisconsin,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,VERIFIED,Carelon Imaging of the Extremities RBM03-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-extremities-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
Wisconsin,Anthem Blue Cross Blue Shield of Wisconsin,Commercial/ACA,MRI of the lower back (lumbar spine),72148,VERIFIED,Carelon Imaging of the Spine RBM05-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-spine-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
Wisconsin,Anthem Blue Cross Blue Shield of Wisconsin,Commercial/ACA,MRI of the neck (cervical spine),72141,VERIFIED,Carelon Imaging of the Spine RBM05-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-spine-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
Wisconsin,Security Health Plan,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
Wisconsin,Security Health Plan,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
Wisconsin,Security Health Plan,Commercial/ACA,MRI of the lower back (lumbar spine),72148,NOT RESEARCHED,,,,
Wisconsin,Security Health Plan,Commercial/ACA,MRI of the neck (cervical spine),72141,NOT RESEARCHED,,,,
Wisconsin,Quartz Health Plan,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
Wisconsin,Quartz Health Plan,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
Wisconsin,Quartz Health Plan,Commercial/ACA,MRI of the lower back (lumbar spine),72148,NOT RESEARCHED,,,,
Wisconsin,Quartz Health Plan,Commercial/ACA,MRI of the neck (cervical spine),72141,NOT RESEARCHED,,,,
Wisconsin,Network Health,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
Wisconsin,Network Health,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
Wisconsin,Network Health,Commercial/ACA,MRI of the lower back (lumbar spine),72148,NOT RESEARCHED,,,,
Wisconsin,Network Health,Commercial/ACA,MRI of the neck (cervical spine),72141,NOT RESEARCHED,,,,
Wisconsin,Dean Health Plan,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,VERIFIED,Carelon Imaging of the Extremities RBM03-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-extremities-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
Wisconsin,Dean Health Plan,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,VERIFIED,Carelon Imaging of the Extremities RBM03-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-extremities-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
Wisconsin,Dean Health Plan,Commercial/ACA,MRI of the lower back (lumbar spine),72148,VERIFIED,Carelon Imaging of the Spine RBM05-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-spine-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
Wisconsin,Dean Health Plan,Commercial/ACA,MRI of the neck (cervical spine),72141,VERIFIED,Carelon Imaging of the Spine RBM05-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-spine-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
Wisconsin,Common Ground Healthcare Cooperative,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
Wisconsin,Common Ground Healthcare Cooperative,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
Wisconsin,Common Ground Healthcare Cooperative,Commercial/ACA,MRI of the lower back (lumbar spine),72148,NOT RESEARCHED,,,,
Wisconsin,Common Ground Healthcare Cooperative,Commercial/ACA,MRI of the neck (cervical spine),72141,NOT RESEARCHED,,,,
Wisconsin,Molina Healthcare,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,"CRITERIA EXIST, TEXT NOT EXTRACTED",2026 Evolent Clinical Guidelines - Advanced Imaging v2,2026-01-01 to 2026-12-31,https://www1.radmd.com/sites/default/files/2025-12/2026%20Evolent%20Clinical%20Guidelines%20-%20Advanced%20Imaging%20v2.pdf,"2026-08-25 imaging sweep. Molina's own clinical policy portal routes imaging to Evolent ('For Evolent Radiology policies, please click here'). The 2026 Evolent manual is public and current and its contents page names this code, but every fetch truncates inside the Abdomen CT section on page 9 of 23, well before the MRI criteria. Evolent publishes 2026 only as one combined manual -- the per-guideline PDFs that existed for 2025 return 404 for 2026."
